driverId,week,hours-logged,miles-logged
24,31,54,2900
81,24,77,1000
90,25,64,3500
89,46,65,3900
100,13,64,2000
68,34,65,300
36,1,77,2100
67,2,75,3300
26,6,53,1800
12,22,70,1900
72,25,51,1400
30,30,63,2600
52,52,76,1400
49,7,63,1600
30,29,67,1500
55,46,68,4000
67,25,71,3000
97,36,71,200
38,36,51,100
89,25,58,3600
73,19,70,3700
13,43,53,2400
106,22,63,3900
73,36,59,3600
85,23,56,3500
23,17,66,1400
23,41,77,400
76,32,80,3600
52,37,77,1800
55,6,60,3300
19,50,78,1100
81,3,53,900
67,7,61,3000
46,37,75,400
12,42,57,3200
26,11,57,3400
65,15,52,1200
56,20,68,2700
62,51,64,800
31,4,77,1400
58,16,69,600
61,3,63,3500
39,27,73,3300
98,33,73,2500
106,46,61,600
87,22,61,3000
50,11,73,3000
34,6,64,800
53,37,73,2900
55,8,78,3100
25,37,70,200
65,50,72,2300
37,34,50,2300
68,52,75,400
15,40,68,300
107,43,65,1800
98,49,78,2600
40,16,53,2400
109,3,63,2400
24,50,69,600
11,29,80,2800
13,39,55,2000
95,39,74,900
23,31,67,2400
105,38,60,1000
81,27,72,1000
101,31,52,400
10,3,52,1600
59,18,58,3100
77,32,65,2100
102,21,60,2200
93,51,69,3600
60,22,51,700
93,40,73,1700
40,39,66,800
66,30,51,2600
43,18,68,1600
57,6,65,1900
50,19,53,2300
73,3,71,300
15,29,80,700
26,26,61,1700
79,38,71,300
91,37,54,3800
47,45,50,1500
79,7,67,3000
43,35,65,3100
65,33,71,3700
30,43,53,300
88,11,55,1000
97,1,67,700
76,26,60,300
65,5,51,200
61,38,69,200
13,15,68,200
54,25,77,300
18,24,53,1000
60,13,70,1900
68,12,56,2700
23,52,76,1900
74,6,73,1300
27,21,55,3100
53,26,62,500
63,44,67,1700
99,33,73,3300
45,25,79,400
60,22,60,1700
89,34,67,900
75,47,61,4000
30,23,80,2300
101,29,51,2400
68,51,74,500
79,46,54,2400
38,49,59,500
94,21,79,2600
106,24,57,100
60,40,66,0
52,3,70,3100
53,23,73,3000
61,8,50,100
23,25,50,1100
22,20,64,2600
98,19,71,500
106,35,57,3100
50,33,51,3000
57,38,61,1700
100,24,77,2400
28,28,55,3000
98,24,52,3700
105,12,60,1400
30,45,56,3200
109,28,80,3400
62,11,51,1300
33,17,70,2800
65,27,65,600
47,31,75,3900
44,45,58,2700
40,43,58,3100
93,49,71,1900
25,37,73,300
67,43,68,2600
77,45,60,1200
71,10,59,3300
62,9,80,3400
29,50,55,3500
85,6,78,1700
11,51,66,200
56,43,66,200
30,51,52,2900
109,22,79,2500
19,31,78,3900
18,22,67,1100
76,19,64,4000
99,49,56,2300
36,3,66,2300
54,31,52,3700
25,41,67,1500
65,9,50,0
81,19,65,3000
99,44,75,1200
77,40,51,3900
90,39,54,400
31,6,50,1600
108,38,70,3300
30,38,70,2700
62,52,53,3500
59,45,52,100
79,17,75,3900
82,49,55,2400
45,34,68,3600
43,31,67,3000
32,5,58,0
15,18,66,3700
57,8,77,800
81,49,64,900
73,28,74,600
48,18,51,4000
18,20,61,600
90,24,52,2100
29,24,62,2000
92,3,58,2200
85,10,54,500
16,16,71,2700
43,3,60,1800
92,24,53,1800
82,9,55,2300
81,29,61,1600
80,1,52,1100
23,36,79,3900
103,45,73,2300
107,34,64,1100
55,37,61,2900
58,50,51,3900
79,6,70,2300
78,42,68,2900
104,26,78,900
25,27,50,300
39,24,59,400
24,40,58,3500
52,2,54,2600
62,37,77,2800
61,35,56,900
59,46,65,200
11,3,63,600
94,8,66,3300
98,5,73,500
105,39,62,2100
51,52,78,2600
99,12,58,2000
17,48,67,3500
82,26,71,200
93,1,72,3000
22,5,68,700
81,17,58,3200
51,10,56,1100
85,37,51,3200
16,2,63,2800
29,23,65,1600
78,5,57,2400
15,19,77,2600
104,45,50,3500
34,16,60,1400
106,46,64,1200
97,9,78,2000
109,23,80,3000
105,15,75,2000
23,52,69,2200
23,1,65,2800
26,9,73,2200
98,17,56,200
42,9,68,1300
25,18,69,0
85,45,56,3300
83,16,54,1600
37,48,50,2300
80,36,58,500
39,18,69,100
87,23,55,2200
33,47,57,1900
68,11,54,1500
67,38,62,3300
47,27,74,3700
87,31,73,1500
102,4,64,400
13,10,58,2900
61,12,50,4000
34,15,55,3000
99,48,58,800
44,12,52,3300
16,13,78,2400
83,31,74,1700
58,33,74,2100
44,40,51,1400
62,10,68,500
87,44,70,2900
60,41,68,3600
95,28,56,1600
101,44,68,3700
29,31,60,3300
19,23,71,4000
17,27,64,200
29,21,61,1500
49,22,53,1300
101,2,67,3200
75,4,75,1000
31,49,77,2800
35,1,61,2600
52,7,73,800
80,36,60,2200
99,3,76,1000
42,38,66,400
79,8,71,3400
55,19,62,2200
74,1,56,4000
92,46,70,3000
88,38,60,1900
27,37,53,1900
25,49,80,3400
99,43,56,3400
107,13,55,300
81,36,60,3700
100,50,76,1700
47,16,64,800
90,51,77,2600
77,40,68,3100
56,44,68,200
105,51,69,700
40,33,68,1400
61,3,54,1600
34,2,75,3200
85,31,61,3200
75,15,57,2200
36,7,69,2400
93,35,77,500
52,25,78,1900
82,13,75,2800
74,40,50,800
67,25,54,2700
21,40,51,200
76,8,73,1200
50,7,54,400
26,46,60,1800
37,23,53,900
99,48,57,2100
89,8,76,3000
75,36,72,2800
26,18,56,800
55,42,69,1500
19,5,75,2700
18,40,62,2900
31,3,53,4000
92,39,62,3200
70,4,75,1900
87,43,51,1700
16,50,50,1900
28,45,63,1600
99,16,76,2400
39,41,58,1700
17,4,63,2400
105,16,69,3800
39,18,56,1500
12,32,66,3600
94,42,57,400
76,44,62,900
83,31,61,3300
64,41,58,2900
29,45,70,3500
99,12,60,3700
27,26,57,3300
100,3,74,3700
12,35,67,3200
107,21,53,3000
64,49,74,2400
89,23,63,2100
76,6,74,700
53,51,50,1500
107,44,56,4000
17,18,55,300
76,20,62,3300
93,48,75,1500
54,26,60,3200
88,30,79,2600
81,26,79,800
32,44,69,1100
31,34,61,1700
40,43,58,3400
61,41,59,800
109,13,56,3300
92,40,64,100
55,46,73,300
32,33,65,700
20,44,53,400
34,38,53,700
26,12,71,1200
30,7,74,900
89,52,61,400
45,13,79,300
13,22,74,3200
73,21,52,1600
41,10,61,700
42,44,52,100
98,6,57,1300
16,46,58,1200
73,50,65,800
61,29,66,2100
24,39,57,900
23,42,80,2900
30,49,58,3200
25,39,74,2700
41,52,53,3300
29,33,71,700
18,42,72,400
95,7,66,3700
107,33,72,500
72,29,70,1200
43,47,53,2500
51,18,57,600
98,13,63,1000
70,6,70,3000
82,18,62,3000
27,24,79,400
104,10,78,3100
98,19,78,300
101,25,54,2900
44,12,73,3400
64,20,66,2200
52,12,70,3200
38,14,53,2300
54,4,73,500
87,49,80,3000
83,33,50,700
14,12,52,1400
101,7,62,1900
104,35,51,2900
63,31,79,1900
106,3,57,2400
64,16,62,800
82,39,58,2400
51,1,66,4000
13,33,60,100
91,2,65,3100
64,49,56,3300
101,6,62,900
83,32,73,1400
87,23,70,2600
49,36,72,300
11,14,59,4000
22,10,72,0
78,32,60,600
48,41,75,2700
50,25,74,3400
61,48,54,800
109,8,54,2300
45,9,60,300
92,25,57,1500
72,24,56,400
44,34,76,100
80,26,51,300
37,3,51,3600
22,47,58,300
106,3,55,1400
57,11,74,100
84,51,56,3900
50,22,74,3300
15,19,75,2300
29,37,73,2300
15,33,54,800
52,30,53,0
25,20,71,2400
88,20,59,3300
81,1,56,100
24,26,69,2600
104,20,63,400
73,40,69,2200
97,1,62,1700
96,34,67,2600
74,45,80,1600
85,14,77,0
87,8,59,1200
68,15,63,400
106,2,54,3700
27,4,73,1800
15,39,62,2400
76,5,62,1100
94,7,76,100
107,3,70,2900
46,21,72,3200
42,27,72,2000
99,27,51,3800
25,42,76,1200
12,18,79,2400
19,27,63,2900
102,3,70,1000
82,4,61,1500
31,32,71,600
34,18,80,1100
41,50,71,3400
99,42,61,2800
95,14,70,1600
33,12,80,3700
104,36,78,1500
76,40,68,1500
50,15,70,3400
93,49,67,1700
46,14,64,2400
65,14,50,3300
81,32,50,400
36,35,68,1200
10,29,57,400
75,19,55,300
81,40,52,2600
67,9,79,800
56,44,63,2200
55,11,63,2400
60,45,69,3800
23,21,69,2000
61,37,50,100
52,24,72,3100
85,50,59,2700
62,27,69,1700
50,48,59,500
65,15,79,1400
50,23,53,1600
102,12,63,1100
62,31,56,2500
54,27,68,3000
103,27,61,500
36,12,79,1500
67,24,54,1100
92,42,79,100
94,3,74,3000
72,50,66,1900
22,49,60,1900
107,17,57,500
66,9,57,0
96,38,63,1000
88,48,64,1000
49,32,77,4000
20,45,53,1400
15,43,70,1500
24,14,60,1200
85,17,56,3800
54,35,56,1200
76,12,66,0
57,8,73,2800
10,35,69,1500
77,12,75,900
27,34,72,3200
51,19,61,3600
32,24,57,2200
69,21,74,3900
13,36,70,0
60,49,59,3100
19,2,80,3300
102,35,51,2500
51,17,64,2400
85,19,52,2500
64,9,63,1400
40,20,74,3200
108,8,80,2100
40,7,66,2500
54,21,76,1500
59,52,66,1900
50,8,64,3400
93,25,61,700
67,12,52,2000
71,44,55,3800
61,40,69,300
55,6,51,2400
78,47,71,200
48,30,51,3400
79,52,51,3800
29,27,62,800
64,17,74,900
38,21,52,2300
93,18,75,2500
71,32,61,1100
41,14,65,2000
93,47,74,2700
95,38,63,3700
59,51,63,2500
73,30,53,3100
17,4,68,3500
40,15,63,2400
107,2,61,3800
73,25,69,900
